,participant_id,language,duration,congruency,color,response_time,response_correct
471,95adb505,EN,short,0.0,green,0.37,1.0
472,95adb505,EN,short,1.0,red,0.4355,1.0
473,95adb505,EN,short,1.0,green,0.9039,1.0
474,95adb505,TR,short,0.0,green,0.4922,1.0
475,95adb505,EN,short,0.0,red,0.5196,1.0
476,95adb505,TR,short,1.0,blue,0.5935,1.0
477,95adb505,TR,short,0.0,red,0.9535,1.0
478,95adb505,TR,short,1.0,green,0.5752,1.0
479,95adb505,TR,short,0.0,blue,0.4656,1.0
480,564962b9,TR,long,1.0,blue,1.941,1.0
481,564962b9,TR,long,0.0,blue,1.719,1.0
482,564962b9,TR,long,1.0,red,1.212,1.0
483,564962b9,EN,long,1.0,red,1.161,1.0
484,564962b9,EN,long,1.0,blue,1.409,1.0
485,564962b9,EN,long,1.0,green,1.427,1.0
486,564962b9,TR,long,0.0,green,1.328,1.0
487,564962b9,EN,long,0.0,green,1.41,0.0
488,564962b9,TR,long,1.0,green,2.196,1.0
489,564962b9,EN,long,0.0,blue,1.277,1.0
490,564962b9,TR,long,0.0,red,2.16,1.0
491,564962b9,EN,long,0.0,red,1.834,1.0
492,564962b9,EN,long,1.0,green,1.167,1.0
493,564962b9,EN,long,1.0,red,0.762,1.0
494,564962b9,TR,long,0.0,blue,1.868,1.0
495,564962b9,TR,long,0.0,red,2.126,1.0
496,564962b9,EN,long,0.0,green,1.511,1.0
497,564962b9,TR,long,1.0,red,0.731,1.0
498,564962b9,TR,long,1.0,green,0.519,1.0
499,564962b9,TR,long,0.0,green,1.417,1.0
500,564962b9,TR,long,1.0,blue,1.385,1.0
501,564962b9,EN,long,0.0,blue,0.767,1.0
502,564962b9,EN,long,0.0,red,2.046,1.0
503,564962b9,EN,long,1.0,blue,1.147,1.0
504,564962b9,EN,long,0.0,red,1.098,1.0
505,564962b9,TR,long,0.0,blue,4.997,1.0
506,564962b9,TR,long,1.0,red,1.111,1.0
507,564962b9,TR,long,0.0,green,0.948,1.0
508,564962b9,EN,long,0.0,green,2.143,1.0
509,564962b9,TR,long,0.0,red,2.034,1.0
510,564962b9,TR,long,1.0,green,1.444,1.0
511,564962b9,EN,long,1.0,red,1.261,1.0
512,564962b9,EN,long,0.0,blue,1.228,1.0
513,564962b9,EN,long,1.0,blue,0.711,1.0
514,564962b9,EN,long,1.0,green,0.783,1.0
515,564962b9,TR,long,1.0,blue,0.844,1.0
516,564962b9,EN,long,0.0,green,1.078,1.0
517,564962b9,TR,long,0.0,red,2.316,1.0
518,564962b9,EN,long,1.0,blue,2.361,1.0
519,564962b9,TR,long,0.0,blue,0.977,1.0
520,564962b9,EN,long,1.0,green,2.511,1.0
521,564962b9,EN,long,0.0,blue,3.831,1.0
522,564962b9,TR,long,1.0,green,0.93,1.0
523,564962b9,TR,long,1.0,blue,1.334,1.0
524,564962b9,TR,long,0.0,green,0.778,1.0
525,564962b9,TR,long,1.0,red,0.513,1.0
526,564962b9,EN,long,1.0,red,0.566,1.0
527,564962b9,EN,long,0.0,red,0.622,1.0
528,564962b9,EN,long,1.0,green,0.698,1.0
529,564962b9,EN,long,0.0,red,0.561,1.0
530,564962b9,TR,long,1.0,red,0.798,1.0
531,564962b9,TR,long,1.0,blue,0.943,1.0
532,564962b9,EN,long,0.0,green,5.562,1.0
533,564962b9,TR,long,0.0,blue,2.111,1.0
534,564962b9,TR,long,1.0,green,8.354,1.0
535,564962b9,EN,long,1.0,blue,1.794,1.0
536,564962b9,EN,long,0.0,blue,1.218,1.0
537,564962b9,EN,long,1.0,red,1.433,1.0
538,564962b9,TR,long,0.0,red,0.878,1.0
539,564962b9,TR,long,0.0,green,0.747,1.0
540,564962b9,EN,short,0.0,green,0.865,1.0
541,564962b9,EN,short,1.0,red,2.581,1.0
542,564962b9,TR,short,1.0,green,1.775,1.0
543,564962b9,EN,short,0.0,blue,0.769,1.0
544,564962b9,TR,short,0.0,red,1.078,1.0
545,564962b9,TR,short,1.0,blue,4.331,1.0
546,564962b9,TR,short,1.0,red,1.01,1.0
547,564962b9,EN,short,1.0,blue,1.163,1.0
548,564962b9,EN,short,1.0,green,0.665,1.0
549,564962b9,TR,short,0.0,green,1.414,1.0
550,564962b9,TR,short,0.0,blue,1.797,1.0
551,564962b9,EN,short,0.0,red,0.747,1.0
552,564962b9,TR,short,0.0,red,0.527,1.0
553,564962b9,EN,short,0.0,blue,0.914,1.0
554,564962b9,EN,short,0.0,green,0.511,1.0
555,564962b9,TR,short,0.0,blue,0.897,1.0
556,564962b9,TR,short,1.0,green,0.664,1.0
557,564962b9,TR,short,0.0,green,0.861,1.0
558,564962b9,TR,short,1.0,blue,1.403,1.0
559,564962b9,EN,short,0.0,red,1.011,1.0
560,564962b9,EN,short,1.0,blue,1.081,1.0
561,564962b9,TR,short,1.0,red,0.644,1.0
562,564962b9,EN,short,1.0,red,0.494,1.0
563,564962b9,EN,short,1.0,green,0.531,1.0
564,564962b9,EN,short,1.0,blue,0.547,1.0
565,564962b9,TR,short,0.0,blue,2.153,1.0
566,564962b9,EN,short,0.0,blue,0.59,1.0
567,564962b9,EN,short,0.0,red,0.915,0.0
568,564962b9,TR,short,1.0,blue,1.647,1.0
569,564962b9,TR,short,1.0,green,1.129,1.0
570,564962b9,TR,short,1.0,red,0.996,1.0
571,564962b9,TR,short,0.0,green,0.988,1.0
572,564962b9,EN,short,0.0,green,0.646,1.0
573,564962b9,TR,short,0.0,red,4.761,1.0
574,564962b9,EN,short,1.0,red,0.67,1.0
575,564962b9,EN,short,1.0,green,0.93,0.0
576,564962b9,EN,short,1.0,blue,1.38,1.0
577,564962b9,EN,short,1.0,green,1.358,1.0
578,564962b9,TR,short,1.0,green,0.95,1.0
579,564962b9,TR,short,0.0,blue,1.349,1.0
580,564962b9,EN,short,0.0,blue,3.721,1.0
581,564962b9,EN,short,0.0,green,1.178,1.0
582,564962b9,EN,short,0.0,red,1.233,1.0
583,564962b9,EN,short,1.0,red,0.965,1.0
584,564962b9,TR,short,0.0,red,1.294,1.0
585,564962b9,TR,short,1.0,red,0.72,1.0
586,564962b9,TR,short,1.0,blue,2.095,1.0
587,564962b9,TR,short,0.0,green,2.578,1.0
588,564962b9,TR,short,0.0,red,3.915,1.0
589,564962b9,TR,short,1.0,blue,1.172,1.0
590,564962b9,EN,short,1.0,green,1.362,1.0
591,564962b9,TR,short,0.0,green,1.745,0.0
592,564962b9,TR,short,1.0,green,0.878,1.0
593,564962b9,TR,short,0.0,blue,2.797,1.0
594,564962b9,EN,short,1.0,red,0.75,0.0
595,564962b9,EN,short,0.0,blue,2.595,1.0
596,564962b9,EN,short,1.0,blue,0.576,1.0
597,564962b9,EN,short,0.0,green,0.979,1.0
598,564962b9,TR,short,1.0,red,5.42,1.0
599,564962b9,EN,short,0.0,red,0.836,0.0
600,92202ed4,EN,long,0.0,blue,2.833,0.0
601,92202ed4,EN,long,1.0,red,1.106,1.0
602,92202ed4,TR,long,1.0,blue,0.755,1.0
603,92202ed4,TR,long,1.0,green,0.906,1.0
604,92202ed4,TR,long,0.0,green,1.047,0.0
605,92202ed4,EN,long,1.0,blue,1.324,1.0
606,92202ed4,EN,long,0.0,red,0.817,0.0
607,92202ed4,EN,long,0.0,green,0.762,0.0
608,92202ed4,TR,long,1.0,red,1.018,1.0
609,92202ed4,TR,long,0.0,blue,0.656,0.0
610,92202ed4,TR,long,0.0,red,0.672,0.0
611,92202ed4,EN,long,1.0,green,0.683,1.0
612,92202ed4,EN,long,0.0,green,0.802,0.0
613,92202ed4,TR,long,0.0,blue,0.649,0.0
614,92202ed4,TR,long,1.0,red,0.64,1.0
615,92202ed4,TR,long,0.0,red,0.731,0.0
616,92202ed4,EN,long,0.0,red,0.707,0.0
617,92202ed4,TR,long,1.0,blue,0.529,1.0
618,92202ed4,EN,long,0.0,blue,0.874,0.0
619,92202ed4,TR,long,1.0,green,0.596,1.0
620,92202ed4,EN,long,1.0,green,0.529,1.0
621,92202ed4,TR,long,0.0,green,0.637,0.0
622,92202ed4,EN,long,1.0,red,0.585,1.0
623,92202ed4,EN,long,1.0,blue,0.493,0.0
624,92202ed4,TR,long,0.0,green,1.337,0.0
625,92202ed4,TR,long,1.0,green,1.075,1.0
626,92202ed4,EN,long,0.0,red,1.172,0.0
627,92202ed4,EN,long,1.0,green,0.803,1.0
628,92202ed4,TR,long,0.0,red,2.006,0.0
629,92202ed4,EN,long,1.0,blue,0.607,1.0
630,92202ed4,TR,long,1.0,red,0.978,1.0
631,92202ed4,EN,long,0.0,green,0.865,0.0
632,92202ed4,EN,long,1.0,red,0.485,1.0
633,92202ed4,EN,long,0.0,blue,0.923,0.0
634,92202ed4,TR,long,0.0,blue,0.577,0.0
635,92202ed4,TR,long,1.0,blue,0.787,1.0
636,92202ed4,EN,long,0.0,blue,0.857,0.0
637,92202ed4,TR,long,0.0,red,1.269,0.0
638,92202ed4,EN,long,0.0,red,0.782,0.0
639,92202ed4,EN,long,0.0,green,0.624,0.0
640,92202ed4,TR,long,0.0,blue,1.028,0.0
641,92202ed4,EN,long,1.0,green,0.795,1.0
642,92202ed4,TR,long,1.0,blue,1.346,1.0
643,92202ed4,EN,long,1.0,blue,0.643,1.0
644,92202ed4,TR,long,1.0,green,1.264,1.0
645,92202ed4,EN,long,1.0,red,0.617,1.0
646,92202ed4,TR,long,1.0,red,0.561,1.0
647,92202ed4,TR,long,0.0,green,0.457,0.0
648,92202ed4,TR,long,0.0,red,0.681,0.0
649,92202ed4,EN,long,1.0,red,0.672,1.0
650,92202ed4,TR,long,0.0,blue,0.834,0.0
651,92202ed4,TR,long,1.0,blue,2.285,1.0
652,92202ed4,EN,long,1.0,blue,0.612,1.0
653,92202ed4,EN,long,0.0,red,0.678,0.0
654,92202ed4,TR,long,1.0,green,0.832,1.0
655,92202ed4,EN,long,0.0,green,0.65,0.0
656,92202ed4,TR,long,0.0,green,0.787,0.0
657,92202ed4,TR,long,1.0,red,0.428,1.0
658,92202ed4,EN,long,0.0,blue,0.983,0.0
659,92202ed4,EN,long,1.0,green,0.534,1.0
660,92202ed4,EN,short,0.0,green,0.986,0.0
661,92202ed4,TR,short,0.0,red,0.749,0.0
662,92202ed4,TR,short,0.0,blue,0.893,0.0
663,92202ed4,EN,short,0.0,blue,0.815,0.0
664,92202ed4,EN,short,0.0,red,0.676,0.0
665,92202ed4,TR,short,1.0,blue,1.262,1.0
666,92202ed4,EN,short,1.0,green,1.287,1.0
667,92202ed4,EN,short,1.0,red,0.714,1.0
668,92202ed4,TR,short,1.0,red,0.595,1.0
669,92202ed4,TR,short,1.0,green,0.655,1.0
670,92202ed4,TR,short,0.0,green,0.736,0.0
671,92202ed4,EN,short,1.0,blue,0.676,1.0
672,92202ed4,TR,short,0.0,red,0.697,0.0
673,92202ed4,EN,short,1.0,blue,0.613,1.0
674,92202ed4,EN,short,0.0,red,0.669,0.0
675,92202ed4,TR,short,1.0,red,0.688,1.0
676,92202ed4,TR,short,1.0,green,0.692,1.0
677,92202ed4,TR,short,0.0,blue,0.768,0.0
678,92202ed4,EN,short,0.0,green,0.659,0.0
679,92202ed4,EN,short,1.0,red,0.596,1.0
680,92202ed4,TR,short,0.0,green,0.709,0.0
681,92202ed4,EN,short,1.0,green,0.608,1.0
682,92202ed4,TR,short,1.0,blue,0.54,1.0
683,92202ed4,EN,short,0.0,blue,0.709,0.0
684,92202ed4,EN,short,1.0,red,0.631,1.0
685,92202ed4,TR,short,0.0,red,0.752,0.0
686,92202ed4,EN,short,1.0,green,0.728,1.0
687,92202ed4,EN,short,1.0,blue,0.876,1.0
688,92202ed4,TR,short,1.0,blue,1.08,0.0
689,92202ed4,TR,short,0.0,green,0.981,0.0
690,92202ed4,EN,short,0.0,green,0.979,0.0
691,92202ed4,TR,short,1.0,green,0.916,1.0
692,92202ed4,TR,short,1.0,red,0.724,1.0
693,92202ed4,EN,short,0.0,red,0.844,0.0
694,92202ed4,TR,short,0.0,blue,0.825,0.0
695,92202ed4,EN,short,0.0,blue,1.258,0.0
696,92202ed4,TR,short,0.0,blue,0.723,0.0
697,92202ed4,EN,short,0.0,blue,0.565,0.0
698,92202ed4,EN,short,1.0,red,0.591,1.0
699,92202ed4,EN,short,0.0,red,0.646,0.0
700,92202ed4,TR,short,1.0,red,1.165,1.0
701,92202ed4,TR,short,0.0,red,0.655,0.0
702,92202ed4,EN,short,1.0,blue,0.735,1.0
703,92202ed4,TR,short,0.0,green,0.725,0.0
704,92202ed4,EN,short,1.0,green,0.726,1.0
705,92202ed4,TR,short,1.0,green,0.877,0.0
706,92202ed4,EN,short,0.0,green,0.792,0.0
707,92202ed4,TR,short,1.0,blue,1.231,1.0
708,92202ed4,EN,short,1.0,green,1.364,0.0
709,92202ed4,TR,short,0.0,blue,0.693,0.0
710,92202ed4,TR,short,0.0,green,2.858,1.0
711,92202ed4,EN,short,1.0,red,0.852,1.0
712,92202ed4,EN,short,1.0,blue,0.889,1.0
713,92202ed4,TR,short,0.0,red,2.142,0.0
714,92202ed4,TR,short,1.0,blue,0.51,1.0
715,92202ed4,EN,short,0.0,green,0.693,0.0
716,92202ed4,EN,short,0.0,red,1.241,0.0
717,92202ed4,TR,short,1.0,green,0.744,1.0
718,92202ed4,TR,short,1.0,red,1.097,1.0
719,92202ed4,EN,short,0.0,blue,0.855,0.0
720,a2d15360,TR,long,1.0,blue,1.8181,1.0
721,a2d15360,EN,long,1.0,green,1.7015,1.0
722,a2d15360,TR,long,1.0,red,1.1278,1.0
723,a2d15360,TR,long,0.0,red,1.4389,1.0
724,a2d15360,TR,long,0.0,green,1.4295,1.0
725,a2d15360,TR,long,1.0,green,0.6703,1.0
726,a2d15360,EN,long,0.0,blue,0.9797,1.0
727,a2d15360,EN,long,1.0,red,0.98,1.0
728,a2d15360,EN,long,1.0,blue,1.5138,1.0
729,a2d15360,EN,long,0.0,red,1.3138,1.0
730,a2d15360,EN,long,0.0,green,1.29,1.0
731,a2d15360,TR,long,0.0,blue,1.1253,1.0
732,a2d15360,TR,long,0.0,red,0.7904,1.0
733,a2d15360,EN,long,0.0,red,0.6801,1.0
734,a2d15360,TR,long,0.0,blue,0.7929,1.0
735,a2d15360,TR,long,1.0,red,0.8083,1.0
736,a2d15360,EN,long,1.0,blue,0.8714,1.0
737,a2d15360,TR,long,0.0,green,0.7536,1.0
738,a2d15360,EN,long,1.0,red,0.6692,1.0
739,a2d15360,EN,long,0.0,green,2.7913,1.0
740,a2d15360,EN,long,1.0,green,0.5523,1.0
741,a2d15360,TR,long,1.0,blue,0.7033,1.0
742,a2d15360,EN,long,0.0,blue,0.7396,1.0
743,a2d15360,TR,long,1.0,green,9.8595,1.0
744,a2d15360,TR,long,0.0,blue,1.1158,1.0
745,a2d15360,EN,long,1.0,green,3.4188,1.0
746,a2d15360,TR,long,1.0,red,0.7848,1.0
747,a2d15360,EN,long,1.0,blue,1.5222,1.0
748,a2d15360,EN,long,0.0,blue,0.4395,1.0
749,a2d15360,TR,long,1.0,blue,0.4904,1.0
750,a2d15360,TR,long,1.0,green,4.9993,1.0
751,a2d15360,TR,long,0.0,green,0.5626,1.0
752,a2d15360,EN,long,1.0,red,4.6572,1.0
753,a2d15360,EN,long,0.0,green,1.2491,1.0
754,a2d15360,TR,long,0.0,red,0.7029,1.0
755,a2d15360,EN,long,0.0,red,0.6012,1.0
756,a2d15360,TR,long,1.0,red,0.4518,1.0
757,a2d15360,EN,long,1.0,green,1.006,1.0
758,a2d15360,EN,long,0.0,blue,0.8075,1.0
759,a2d15360,EN,long,1.0,red,0.6046,1.0
760,a2d15360,TR,long,0.0,green,1.3769,1.0
761,a2d15360,EN,long,0.0,green,0.5132,1.0
762,a2d15360,TR,long,0.0,blue,0.6012,1.0
763,a2d15360,EN,long,0.0,red,0.6177,1.0
764,a2d15360,TR,long,1.0,green,0.8758,1.0
765,a2d15360,TR,long,1.0,blue,0.9497,1.0
766,a2d15360,TR,long,0.0,red,1.0598,1.0
767,a2d15360,EN,long,1.0,blue,0.6301,1.0
768,a2d15360,EN,long,1.0,green,1.9815,1.0
769,a2d15360,TR,long,0.0,green,0.696,1.0
770,a2d15360,EN,long,0.0,blue,2.0806,1.0
771,a2d15360,TR,long,1.0,blue,0.463,1.0
772,a2d15360,EN,long,1.0,blue,0.3873,1.0
773,a2d15360,EN,long,0.0,red,0.5532,1.0
774,a2d15360,EN,long,0.0,green,0.9971,1.0
775,a2d15360,TR,long,1.0,red,1.3452,1.0
776,a2d15360,TR,long,0.0,red,0.4471,1.0
777,a2d15360,TR,long,0.0,blue,0.6991,1.0
778,a2d15360,TR,long,1.0,green,1.6572,1.0
779,a2d15360,EN,long,1.0,red,0.4796,1.0
780,a2d15360,TR,short,1.0,blue,1.8139,1.0
781,a2d15360,EN,short,1.0,blue,0.8035,1.0
782,a2d15360,TR,short,1.0,green,0.565,1.0
783,a2d15360,EN,short,1.0,green,0.6307,1.0
784,a2d15360,TR,short,1.0,red,0.6012,1.0
785,a2d15360,EN,short,0.0,green,0.7494,1.0
786,a2d15360,TR,short,0.0,red,0.6042,1.0
787,a2d15360,TR,short,0.0,green,1.1537,1.0
788,a2d15360,EN,short,0.0,red,0.6825,1.0
789,a2d15360,EN,short,0.0,blue,0.772,1.0
790,a2d15360,EN,short,1.0,red,0.5823,1.0
791,a2d15360,TR,short,0.0,blue,0.7823,1.0
792,a2d15360,TR,short,0.0,red,0.656,1.0
793,a2d15360,EN,short,0.0,blue,0.9455,1.0
794,a2d15360,EN,short,1.0,green,0.6809,1.0
795,a2d15360,TR,short,1.0,red,0.5388,1.0
796,a2d15360,EN,short,1.0,blue,1.7233,1.0
797,a2d15360,TR,short,1.0,blue,0.7216,1.0
798,a2d15360,TR,short,0.0,green,0.6708,0.0
799,a2d15360,EN,short,0.0,green,1.3122,1.0
800,a2d15360,EN,short,0.0,red,0.827,1.0
801,a2d15360,EN,short,1.0,red,0.5339,1.0
802,a2d15360,TR,short,0.0,blue,0.8137,1.0
803,a2d15360,TR,short,1.0,green,0.7406,1.0
804,a2d15360,EN,short,0.0,red,0.5233,1.0
805,a2d15360,TR,short,1.0,green,0.544,0.0
806,a2d15360,TR,short,1.0,red,2.6213,1.0
807,a2d15360,EN,short,1.0,red,0.6118,1.0
808,a2d15360,EN,short,1.0,blue,0.6839,1.0
809,a2d15360,TR,short,0.0,red,0.6835,1.0
810,a2d15360,TR,short,0.0,green,0.4645,1.0
811,a2d15360,EN,short,0.0,green,0.5753,0.0
812,a2d15360,TR,short,1.0,blue,1.0142,1.0
813,a2d15360,TR,short,0.0,blue,0.8727,1.0
814,a2d15360,EN,short,0.0,blue,0.5727,1.0
815,a2d15360,EN,short,1.0,green,0.6086,1.0
816,a2d15360,EN,short,0.0,green,0.5,1.0
817,a2d15360,EN,short,0.0,red,1.4731,1.0
818,a2d15360,TR,short,1.0,green,0.7473,1.0
819,a2d15360,TR,short,0.0,green,0.5137,1.0
820,a2d15360,TR,short,1.0,blue,0.6046,1.0
821,a2d15360,EN,short,1.0,blue,0.4937,1.0
822,a2d15360,EN,short,0.0,blue,0.4686,1.0
823,a2d15360,EN,short,1.0,red,0.5209,1.0
824,a2d15360,TR,short,0.0,blue,0.6146,1.0
825,a2d15360,TR,short,1.0,red,1.6032,1.0
826,a2d15360,EN,short,1.0,green,2.2792,1.0
827,a2d15360,TR,short,0.0,red,0.9556,1.0
828,a2d15360,EN,short,1.0,green,1.1541,1.0
829,a2d15360,TR,short,0.0,green,0.5551,1.0
830,a2d15360,EN,short,0.0,green,0.4173,1.0
831,a2d15360,TR,short,1.0,green,0.4157,1.0
832,a2d15360,TR,short,1.0,red,0.5745,1.0
833,a2d15360,EN,short,0.0,blue,1.0169,1.0
834,a2d15360,TR,short,0.0,blue,1.3226,1.0
835,a2d15360,EN,short,0.0,red,0.5865,1.0
836,a2d15360,EN,short,1.0,blue,0.4477,0.0
837,a2d15360,EN,short,1.0,red,0.5554,1.0
838,a2d15360,TR,short,1.0,blue,1.5415,0.0
839,a2d15360,TR,short,0.0,red,0.9901,1.0
840,76fb0df7,EN,long,1.0,red,2.7306,1.0
841,76fb0df7,TR,long,0.0,blue,0.7635,1.0
842,76fb0df7,EN,long,0.0,blue,0.6415,1.0
843,76fb0df7,EN,long,1.0,blue,0.5058,1.0
844,76fb0df7,TR,long,0.0,green,1.5276,1.0
845,76fb0df7,TR,long,1.0,blue,0.5511,1.0
846,76fb0df7,EN,long,0.0,green,1.7028,1.0
847,76fb0df7,TR,long,1.0,green,0.6898,1.0
848,76fb0df7,EN,long,0.0,red,0.9124,1.0
849,76fb0df7,EN,long,1.0,green,1.172,1.0
850,76fb0df7,TR,long,0.0,red,1.0907,1.0
851,76fb0df7,TR,long,1.0,red,0.4562,1.0
852,76fb0df7,TR,long,1.0,red,0.402,1.0
853,76fb0df7,EN,long,1.0,green,0.5407,1.0
854,76fb0df7,EN,long,0.0,green,0.4403,1.0
855,76fb0df7,EN,long,0.0,red,0.6708,1.0
856,76fb0df7,TR,long,1.0,blue,0.5298,1.0
857,76fb0df7,TR,long,1.0,green,0.7937,1.0
858,76fb0df7,EN,long,0.0,blue,1.0347,1.0
859,76fb0df7,TR,long,0.0,red,0.5583,1.0
860,76fb0df7,TR,long,0.0,green,0.8384,1.0
861,76fb0df7,TR,long,0.0,blue,0.6636,1.0
862,76fb0df7,EN,long,1.0,blue,0.4324,1.0
863,76fb0df7,EN,long,1.0,red,0.5052,1.0
864,76fb0df7,TR,long,0.0,red,0.5703,1.0
865,76fb0df7,EN,long,0.0,green,0.6996,1.0
866,76fb0df7,EN,long,1.0,red,0.5585,1.0
867,76fb0df7,EN,long,0.0,red,0.5144,1.0
868,76fb0df7,TR,long,1.0,blue,0.5262,1.0
869,76fb0df7,EN,long,0.0,blue,0.5108,1.0
870,76fb0df7,TR,long,0.0,green,0.5783,1.0
871,76fb0df7,EN,long,1.0,blue,0.4598,1.0
872,76fb0df7,EN,long,1.0,green,0.57,1.0
873,76fb0df7,TR,long,0.0,blue,0.5525,1.0
874,76fb0df7,TR,long,1.0,green,0.6658,1.0
875,76fb0df7,TR,long,1.0,red,0.5299,1.0
876,76fb0df7,EN,long,0.0,green,0.9535,1.0
877,76fb0df7,TR,long,1.0,red,0.5433,1.0
878,76fb0df7,EN,long,1.0,blue,0.8646,1.0
879,76fb0df7,EN,long,0.0,red,0.7756,1.0
880,76fb0df7,EN,long,0.0,blue,1.342,1.0
881,76fb0df7,TR,long,0.0,red,0.6422,1.0
882,76fb0df7,EN,long,1.0,red,0.4995,1.0
883,76fb0df7,TR,long,0.0,green,0.5929,1.0
884,76fb0df7,TR,long,1.0,blue,0.5154,1.0
885,76fb0df7,EN,long,1.0,green,0.4988,1.0
886,76fb0df7,TR,long,1.0,green,0.5214,1.0
887,76fb0df7,TR,long,0.0,blue,0.416,1.0
888,76fb0df7,TR,long,0.0,green,0.3386,1.0
889,76fb0df7,EN,long,1.0,red,0.4067,1.0
890,76fb0df7,TR,long,0.0,red,0.5786,1.0
891,76fb0df7,EN,long,0.0,red,0.4232,1.0
892,76fb0df7,TR,long,1.0,green,0.4004,1.0
893,76fb0df7,EN,long,0.0,blue,0.3684,0.0
894,76fb0df7,EN,long,1.0,green,0.6022,1.0
895,76fb0df7,TR,long,1.0,blue,0.8832,1.0
896,76fb0df7,TR,long,0.0,blue,0.4994,1.0
897,76fb0df7,TR,long,1.0,red,0.5048,1.0
898,76fb0df7,EN,long,0.0,green,0.8897,1.0
899,76fb0df7,EN,long,1.0,blue,1.3027,1.0
900,76fb0df7,TR,short,0.0,blue,0.4399,1.0
901,76fb0df7,TR,short,1.0,blue,0.5797,1.0
902,76fb0df7,TR,short,1.0,green,0.6709,1.0
903,76fb0df7,EN,short,0.0,green,0.3301,0.0
904,76fb0df7,TR,short,1.0,red,0.4884,1.0
905,76fb0df7,TR,short,0.0,green,0.2841,1.0
906,76fb0df7,EN,short,1.0,blue,0.4468,1.0
907,76fb0df7,EN,short,0.0,blue,0.4034,0.0
908,76fb0df7,EN,short,1.0,red,2.571,0.0
909,76fb0df7,EN,short,1.0,green,1.2553,1.0
910,76fb0df7,TR,short,0.0,red,0.8067,1.0
911,76fb0df7,EN,short,0.0,red,0.7784,1.0
912,76fb0df7,TR,short,1.0,red,0.4507,1.0
913,76fb0df7,EN,short,1.0,red,0.398,1.0
914,76fb0df7,EN,short,0.0,blue,0.5204,1.0
915,76fb0df7,TR,short,0.0,red,0.9302,1.0
916,76fb0df7,EN,short,0.0,green,0.5576,1.0
917,76fb0df7,TR,short,0.0,green,0.5346,1.0
918,76fb0df7,EN,short,1.0,green,0.4716,1.0
919,76fb0df7,EN,short,0.0,red,0.7401,1.0
920,76fb0df7,TR,short,1.0,green,0.6548,1.0
921,76fb0df7,TR,short,1.0,blue,0.5212,1.0
922,76fb0df7,EN,short,1.0,blue,0.5232,1.0
923,76fb0df7,TR,short,0.0,blue,0.4898,1.0
924,76fb0df7,EN,short,0.0,green,0.8452,1.0
925,76fb0df7,EN,short,1.0,blue,0.6834,1.0
926,76fb0df7,TR,short,1.0,blue,0.4154,1.0
927,76fb0df7,TR,short,0.0,red,0.8952,1.0
928,76fb0df7,EN,short,0.0,blue,0.889,1.0
929,76fb0df7,EN,short,0.0,red,0.915,1.0
930,76fb0df7,EN,short,1.0,green,0.5009,1.0
931,76fb0df7,TR,short,1.0,green,0.531,1.0
932,76fb0df7,EN,short,1.0,red,0.6154,1.0
933,76fb0df7,TR,short,0.0,green,0.653,1.0
934,76fb0df7,TR,short,1.0,red,0.5347,0.0
935,76fb0df7,TR,short,0.0,blue,0.5408,1.0
936,76fb0df7,EN,short,0.0,red,0.7716,1.0
937,76fb0df7,EN,short,0.0,green,0.8836,1.0
938,76fb0df7,EN,short,1.0,blue,1.7369,1.0
939,76fb0df7,TR,short,1.0,red,0.564,1.0
940,76fb0df7,TR,short,0.0,green,0.593,1.0
941,76fb0df7,EN,short,1.0,red,0.5439,1.0
942,76fb0df7,TR,short,1.0,blue,0.4028,1.0
943,76fb0df7,TR,short,0.0,blue,0.4068,1.0
944,76fb0df7,TR,short,1.0,green,0.4866,1.0
945,76fb0df7,EN,short,0.0,blue,0.6416,1.0
946,76fb0df7,EN,short,1.0,green,0.5484,1.0
947,76fb0df7,TR,short,0.0,red,0.4295,1.0
948,76fb0df7,TR,short,0.0,blue,0.7882,1.0
949,76fb0df7,EN,short,0.0,blue,0.4759,1.0
950,76fb0df7,EN,short,0.0,red,0.5988,0.0
951,76fb0df7,EN,short,1.0,green,0.5629,1.0
952,76fb0df7,EN,short,0.0,green,0.4115,1.0
953,76fb0df7,TR,short,0.0,red,0.5476,1.0
954,76fb0df7,EN,short,1.0,blue,0.469,1.0
955,76fb0df7,TR,short,1.0,red,0.6714,1.0
956,76fb0df7,TR,short,0.0,green,0.8138,1.0
957,76fb0df7,TR,short,1.0,green,0.6225,1.0
958,76fb0df7,TR,short,1.0,blue,0.5403,1.0
959,76fb0df7,EN,short,1.0,red,0.6624,1.0
960,71ba3148,EN,long,1.0,green,2.1406,1.0
961,71ba3148,TR,long,1.0,blue,3.8074,1.0
962,71ba3148,EN,long,0.0,blue,1.1137,1.0
963,71ba3148,TR,long,0.0,green,17.9962,1.0
964,71ba3148,EN,long,0.0,green,0.7493,1.0
965,71ba3148,EN,long,1.0,blue,1.227,1.0
966,71ba3148,EN,long,1.0,red,0.4163,1.0
967,71ba3148,EN,long,0.0,red,0.5085,1.0
968,71ba3148,TR,long,0.0,red,0.7024,1.0
969,71ba3148,TR,long,1.0,green,1.6469,1.0
970,71ba3148,TR,long,1.0,red,2.4734,1.0
971,71ba3148,TR,long,0.0,blue,1.802,1.0
972,71ba3148,TR,long,1.0,red,1.5246,1.0
973,71ba3148,TR,long,0.0,red,0.5156,1.0
